RowID,Exp,Time[day],Z:FeedStart,Z:FeedEnd,Z:FeedRateGlc,Z:FeedRateGln,Z:phStart,Z:phEnd,Z:phShift,Z:tempStart,Z:tempEnd,Z:tempShift,Z:Stir,Z:DO,Z:ExpDuration,W:temp,W:pH,W:FeedGlc,W:FeedGln,X:VCD,X:Glc,X:Gln,X:Amm,X:Lac,X:Lysed
662,Exp 67,6,,,,,,,,,,,,,,36.95959596,6.787878788,2.424242424,6.292929293,20.40547208,5.846454176,8.84747942,3.175776334,4.8671133,0.019725348
663,Exp 67,7,,,,,,,,,,,,,,36.95959596,6.787878788,2.424242424,6.292929293,25.49539981,3.235137486,5.864965579,3.97907133,4.163285553,0.053808898
664,Exp 68,0,3,12,5.777777778,6.111111111,6.707070707,6.51010101,8,36.51515152,35.23232323,9,159.5959596,40.85858586,7,36.51515152,6.707070707,0,0,1.610742623,5.403284858,4.844687348,0.1,0.1,0
665,Exp 68,1,,,,,,,,,,,,,,36.51515152,6.707070707,0,0,3.354714978,4.145014124,2.478538965,0.258588758,1.303406178,0.00433072
666,Exp 68,2,,,,,,,,,,,,,,36.51515152,6.707070707,0,0,5.793922386,3.79018447,0,0.509726457,2.617872726,0
667,Exp 68,3,,,,,,,,,,,,,,36.51515152,6.707070707,5.777777778,6.111111111,5.589427194,3.062985247,0,0.429894254,2.642617261,0
668,Exp 68,4,,,,,,,,,,,,,,36.51515152,6.707070707,5.777777778,6.111111111,9.026084362,6.616868047,1.692309129,0.957910312,4.829223802,0.004289078
669,Exp 68,5,,,,,,,,,,,,,,36.51515152,6.707070707,5.777777778,6.111111111,13.97113138,10.02021823,2.373169583,1.172401292,5.19628547,0.009550823
670,Exp 68,6,,,,,,,,,,,,,,36.51515152,6.707070707,5.777777778,6.111111111,18.24735969,13.06114926,1.885994222,1.644042023,5.938755795,0.026510436
671,Exp 68,7,,,,,,,,,,,,,,36.51515152,6.707070707,5.777777778,6.111111111,22.9571369,14.46118205,0.357884029,2.239965549,6.244514891,0.010468981
672,Exp 69,0,2,12,5.737373737,6.01010101,6.98989899,6.045454545,9,36.37373737,35.61616162,13,215.1515152,46.91919192,7,36.37373737,6.98989899,0,0,0.643269769,1.290097109,6.013775658,0.1,0.1,0
673,Exp 69,1,,,,,,,,,,,,,,36.37373737,6.98989899,0,0,2.193604959,0.983042518,4.129907096,0.190123382,0.71081045,0
674,Exp 69,2,,,,,,,,,,,,,,36.37373737,6.98989899,5.737373737,6.01010101,3.939926733,0,2.123775998,0.496234196,1.58969337,0.012120324
675,Exp 69,3,,,,,,,,,,,,,,36.37373737,6.98989899,5.737373737,6.01010101,9.085478196,2.82472603,2.189587407,1.096359423,3.831999218,0.015214904
676,Exp 69,4,,,,,,,,,,,,,,36.37373737,6.98989899,5.737373737,6.01010101,15.48935757,6.274444938,0.176068809,1.576854396,5.512723487,0.007688185
677,Exp 69,5,,,,,,,,,,,,,,36.37373737,6.98989899,5.737373737,6.01010101,20.1065619,8.047230373,0,1.856286841,4.134209571,0
678,Exp 69,6,,,,,,,,,,,,,,36.37373737,6.98989899,5.737373737,6.01010101,24.4138466,10.23453195,0.029815032,2.438989806,4.484162838,0.028794013
679,Exp 69,7,,,,,,,,,,,,,,36.37373737,6.98989899,5.737373737,6.01010101,27.69933142,12.7164172,0,2.755522682,4.924305756,0.017691061
680,Exp 70,0,1,11,2.787878788,7.949494949,7.191919192,6.914141414,8,36.11111111,36.88888889,11,193.9393939,68.13131313,14,36.11111111,7.191919192,0,0,1.9182619,3.610111899,5.746583148,0.1,0.1,0
681,Exp 70,1,,,,,,,,,,,,,,36.11111111,7.191919192,2.787878788,7.949494949,6.375512444,2.381963743,0.910050174,0.702639496,2.18605282,0.012135166
682,Exp 70,2,,,,,,,,,,,,,,36.11111111,7.191919192,2.787878788,7.949494949,13.84019535,1.703313179,0.422384671,0.938426912,4.036948429,0.00346723
683,Exp 70,3,,,,,,,,,,,,,,36.11111111,7.191919192,2.787878788,7.949494949,20.67965037,0.23723069,0.057409225,1.643573833,3.166047263,0
684,Exp 70,4,,,,,,,,,,,,,,36.11111111,7.191919192,2.787878788,7.949494949,26.75111428,0.182671711,0.093166588,2.181362703,1.71483081,0.01440742
685,Exp 70,5,,,,,,,,,,,,,,36.11111111,7.191919192,2.787878788,7.949494949,32.3692439,0,0,2.624733776,1.206792897,0.014543219
686,Exp 70,6,,,,,,,,,,,,,,36.11111111,7.191919192,2.787878788,7.949494949,38.67157551,0.239218583,0.106508224,2.943475768,0.588427749,0.019989963
687,Exp 70,7,,,,,,,,,,,,,,36.11111111,7.191919192,2.787878788,7.949494949,43.15420074,0,0.186481359,3.58721699,1.190623046,0.032177823
688,Exp 70,8,,,,,,,,,,,,,,36.11111111,6.914141414,2.787878788,7.949494949,47.52908136,0.063392078,0,4.021957666,0.615969354,0.052155616
689,Exp 70,9,,,,,,,,,,,,,,36.11111111,6.914141414,2.787878788,7.949494949,51.42069803,0.910239004,0.089148028,4.388934447,0.034724743,0.076626032
690,Exp 70,10,,,,,,,,,,,,,,36.11111111,6.914141414,2.787878788,7.949494949,56.44306566,0.041813407,0.036304988,4.698804617,1.10075654,0.126389619
691,Exp 70,11,,,,,,,,,,,,,,36.88888889,6.914141414,0,0,59.57437413,0.548725197,0.092716764,5.194619482,0.816354312,0.136148941
692,Exp 70,12,,,,,,,,,,,,,,36.88888889,6.914141414,0,0,59.56663993,0.125133881,0.048506534,5.004303803,0.457575598,0.220708043
693,Exp 70,13,,,,,,,,,,,,,,36.88888889,6.914141414,0,0,61.24246369,0,0,4.93725079,0.415806901,0.269087613
694,Exp 70,14,,,,,,,,,,,,,,36.88888889,6.914141414,0,0,60.21820411,0,0,4.857278065,0.060928723,0.366868745
695,Exp 71,0,1,11,3.878787879,7.303030303,6.97979798,6.48989899,7,36.39393939,35.91919192,7,154.5454545,67.62626263,10,36.39393939,6.97979798,0,0,1.371749334,5.439636764,4.963526698,0.1,0.1,0
696,Exp 71,1,,,,,,,,,,,,,,36.39393939,6.97979798,3.878787879,7.303030303,3.728033743,4.900055697,2.054934966,0.166984655,1.599756921,0
697,Exp 71,2,,,,,,,,,,,,,,36.39393939,6.97979798,3.878787879,7.303030303,8.164119566,7.197470434,4.345972927,0.724450876,4.472177688,0.006326682
698,Exp 71,3,,,,,,,,,,,,,,36.39393939,6.97979798,3.878787879,7.303030303,13.67266951,7.422635681,4.895532717,1.473471806,5.592947144,0.004714401
699,Exp 71,4,,,,,,,,,,,,,,36.39393939,6.97979798,3.878787879,7.303030303,19.71934934,8.268312827,2.95854131,2.012374881,5.489964569,0.014312305
700,Exp 71,5,,,,,,,,,,,,,,36.39393939,6.97979798,3.878787879,7.303030303,27.5568987,6.954988845,0,2.874574342,4.74158312,0.005974676
701,Exp 71,6,,,,,,,,,,,,,,36.39393939,6.97979798,3.878787879,7.303030303,32.89454265,5.410601736,0.162007472,3.200309469,3.825690648,0.028477827
702,Exp 71,7,,,,,,,,,,,,,,35.91919192,6.48989899,3.878787879,7.303030303,34.14681917,4.318454581,0,3.782405084,3.092651692,0.027978481
703,Exp 71,8,,,,,,,,,,,,,,35.91919192,6.48989899,3.878787879,7.303030303,38.71861217,3.785325127,0,3.948171648,3.040867645,0.079796433
704,Exp 71,9,,,,,,,,,,,,,,35.91919192,6.48989899,3.878787879,7.303030303,41.051665,1.756533173,0,4.599022831,2.660559092,0.083721564
705,Exp 71,10,,,,,,,,,,,,,,35.91919192,6.48989899,3.878787879,7.303030303,44.78998478,0.432117886,0,5.075378036,2.479973906,0.124203533
706,Exp 72,0,2,11,5.292929293,7.848484848,6.737373737,6.126262626,9,36.19191919,36.26262626,7,208.0808081,53.48484848,10,36.19191919,6.737373737,0,0,1.279994627,3.942697234,5.432627705,0.1,0.1,0
707,Exp 72,1,,,,,,,,,,,,,,36.19191919,6.737373737,0,0,3.382607169,2.830264989,2.924514094,0.521072707,2.093121411,0
708,Exp 72,2,,,,,,,,,,,,,,36.19191919,6.737373737,5.292929293,7.848484848,6.154740127,0.835412204,0,0.687350172,2.818884046,0.009759315
709,Exp 72,3,,,,,,,,,,,,,,36.19191919,6.737373737,5.292929293,7.848484848,11.33807641,4.591706866,1.741376592,1.063555374,4.24290987,0.014135721
710,Exp 72,4,,,,,,,,,,,,,,36.19191919,6.737373737,5.292929293,7.848484848,17.57570035,5.493383791,1.142270871,1.634856384,5.32938113,0.001520472
711,Exp 72,5,,,,,,,,,,,,,,36.19191919,6.737373737,5.292929293,7.848484848,24.65569078,6.30519804,0,2.285150222,3.614787658,0.028540155
712,Exp 72,6,,,,,,,,,,,,,,36.19191919,6.737373737,5.292929293,7.848484848,28.78459457,7.955907966,0.062776182,2.823543965,4.303501315,0.012212519
713,Exp 72,7,,,,,,,,,,,,,,36.26262626,6.737373737,5.292929293,7.848484848,33.49514691,8.330033072,0,3.253832253,3.890288181,0.036741028
714,Exp 72,8,,,,,,,,,,,,,,36.26262626,6.737373737,5.292929293,7.848484848,37.11927061,8.003403212,0,3.759357811,3.54070265,0.067223751
715,Exp 72,9,,,,,,,,,,,,,,36.26262626,6.126262626,5.292929293,7.848484848,41.96180256,9.414559277,0.198999232,4.018629025,3.36468039,0.112283884
716,Exp 72,10,,,,,,,,,,,,,,36.26262626,6.126262626,5.292929293,7.848484848,42.59804731,7.600329901,0.036432969,4.36228978,4.205280078,0.181390154
717,Exp 73,0,1,11,2.222222222,7.646464646,6.727272727,6.712121212,13,36.55555556,35.97979798,12,173.7373737,78.73737374,9,36.55555556,6.727272727,0,0,0.217763195,5.69790598,4.603731826,0.1,0.1,0
718,Exp 73,1,,,,,,,,,,,,,,36.55555556,6.727272727,2.222222222,7.646464646,0.572717199,5.104947623,3.9114215,0.248750648,0.540962549,0
719,Exp 73,2,,,,,,,,,,,,,,36.55555556,6.727272727,2.222222222,7.646464646,1.456076668,6.962233722,10.29279968,0.565526901,1.113887864,0
720,Exp 73,3,,,,,,,,,,,,,,36.55555556,6.727272727,2.222222222,7.646464646,2.938670473,9.022037586,16.78266338,1.14702907,2.169020331,0.01575786
721,Exp 73,4,,,,,,,,,,,,,,36.55555556,6.727272727,2.222222222,7.646464646,5.239518596,9.837088258,20.15422264,1.973736315,3.630371713,0.000315635
722,Exp 73,5,,,,,,,,,,,,,,36.55555556,6.727272727,2.222222222,7.646464646,7.212760162,11.61037057,23.50877591,2.766347598,4.610831077,0
723,Exp 73,6,,,,,,,,,,,,,,36.55555556,6.727272727,2.222222222,7.646464646,8.870004178,11.61704674,27.35063853,3.835376139,5.605776284,0.015609344
724,Exp 73,7,,,,,,,,,,,,,,36.55555556,6.727272727,2.222222222,7.646464646,9.72277832,11.83960662,30.10147203,4.89045723,6.503958928,0.023417584
725,Exp 73,8,,,,,,,,,,,,,,36.55555556,6.727272727,2.222222222,7.646464646,9.039329584,13.11135154,33.83902865,6.175389405,5.284646668,0.045456324
726,Exp 73,9,,,,,,,,,,,,,,36.55555556,6.727272727,2.222222222,7.646464646,7.368849653,13.80001458,38.5072484,7.102924518,5.645756189,0.103744995
727,Exp 74,0,2,9,4.363636364,6.939393939,6.595959596,6.560606061,9,36.47474747,36.06060606,10,232.3232323,51.96969697,9,36.47474747,6.595959596,0,0,0.910620679,3.345072431,6.058125449,0.1,0.1,0
728,Exp 74,1,,,,,,,,,,,,,,36.47474747,6.595959596,0,0,2.099312348,3.175285503,4.551561016,0.530581114,0.741822259,0
729,Exp 74,2,,,,,,,,,,,,,,36.47474747,6.595959596,4.363636364,6.939393939,4.072707742,2.033736868,2.176365578,0.696474948,2.319920272,1.44813E-05
730,Exp 74,3,,,,,,,,,,,,,,36.47474747,6.595959596,4.363636364,6.939393939,7.122290112,5.691426088,5.021108223,0.952923559,4.195086767,0
731,Exp 74,4,,,,,,,,,,,,,,36.47474747,6.595959596,4.363636364,6.939393939,10.46054972,6.984018086,7.417385155,1.601805453,4.797178834,0
732,Exp 74,5,,,,,,,,,,,,,,36.47474747,6.595959596,4.363636364,6.939393939,15.24758107,9.613987569,8.342097504,2.136404138,5.306162638,0
733,Exp 74,6,,,,,,,,,,,,,,36.47474747,6.595959596,4.363636364,6.939393939,19.10320002,10.67170845,8.557851073,2.777241905,5.928207977,0.024448476
734,Exp 74,7,,,,,,,,,,,,,,36.47474747,6.595959596,4.363636364,6.939393939,23.93376518,11.56939837,7.024078431,3.525141483,5.444468912,0.016992207
735,Exp 74,8,,,,,,,,,,,,,,36.47474747,6.595959596,4.363636364,6.939393939,29.41985921,9.494833304,4.392254178,4.353078315,5.784829048,0.053092386
736,Exp 74,9,,,,,,,,,,,,,,36.47474747,6.560606061,0,0,34.59704646,9.692652293,0.878108255,4.76780019,6.331121976,0.094892869
737,Exp 75,0,1,12,2.747474747,6.131313131,7.444444444,6.904040404,11,36.91919192,36.3030303,11,175.7575758,59.54545455,8,36.91919192,7.444444444,0,0,0.39644557,3.817522916,5.23845772,0.1,0.1,0
738,Exp 75,1,,,,,,,,,,,,,,36.91919192,7.444444444,2.747474747,6.131313131,0.905074021,2.810163679,4.675614908,0.264957154,0.79876156,0.003895364
739,Exp 75,2,,,,,,,,,,,,,,36.91919192,7.444444444,2.747474747,6.131313131,1.862964233,5.76243175,8.973941958,0.664331132,1.102708745,3.90559E-05
740,Exp 75,3,,,,,,,,,,,,,,36.91919192,7.444444444,2.747474747,6.131313131,3.659928872,7.005534532,13.37179523,0.978787477,2.250822517,0
741,Exp 75,4,,,,,,,,,,,,,,36.91919192,7.444444444,2.747474747,6.131313131,5.370588335,9.747359316,16.84360353,1.682510642,3.865764885,0.006101677
742,Exp 75,5,,,,,,,,,,,,,,36.91919192,7.444444444,2.747474747,6.131313131,7.459948828,11.13851485,19.12718257,2.591445765,4.487348409,0.005789753
743,Exp 75,6,,,,,,,,,,,,,,36.91919192,7.444444444,2.747474747,6.131313131,9.228463574,12.35814797,21.47677558,3.106613878,5.200484352,0.008546245
744,Exp 75,7,,,,,,,,,,,,,,36.91919192,7.444444444,2.747474747,6.131313131,10.66311005,12.99110213,23.42594221,3.875556414,5.611100587,0.02181809
745,Exp 75,8,,,,,,,,,,,,,,36.91919192,7.444444444,2.747474747,6.131313131,11.35118781,15.44477816,25.03098124,4.918064704,5.570290553,0.009266076
746,Exp 76,0,3,10,5.97979798,7.383838384,7.01010101,6.398989899,13,36.7979798,36.44444444,8,237.3737374,37.82828283,8,36.7979798,7.01010101,0,0,1.507515518,4.912167193,5.548665125,0.1,0.1,0
747,Exp 76,1,,,,,,,,,,,,,,36.7979798,7.01010101,0,0,4.215099277,3.697961421,2.476564404,0.399926966,1.977690233,0
748,Exp 76,2,,,,,,,,,,,,,,36.7979798,7.01010101,0,0,6.308561054,2.589170277,0,0.679394878,2.514253757,0
749,Exp 76,3,,,,,,,,,,,,,,36.7979798,7.01010101,5.97979798,7.383838384,6.372638752,2.344940667,0.058189433,0.677791471,2.485448732,0
750,Exp 76,4,,,,,,,,,,,,,,36.7979798,7.01010101,5.97979798,7.383838384,11.87967285,5.375269763,0.828440653,1.05660896,5.018549252,0.025080111
751,Exp 76,5,,,,,,,,,,,,,,36.7979798,7.01010101,5.97979798,7.383838384,18.60136973,8.111409064,0,1.682804447,5.070520848,0.018643179
752,Exp 76,6,,,,,,,,,,,,,,36.7979798,7.01010101,5.97979798,7.383838384,23.75524865,10.01116625,0.061330865,2.030824511,4.536895146,0.00777879
753,Exp 76,7,,,,,,,,,,,,,,36.7979798,7.01010101,5.97979798,7.383838384,29.6419179,12.54517879,0,2.544206735,4.900728475,0.013813061
754,Exp 76,8,,,,,,,,,,,,,,36.44444444,7.01010101,5.97979798,7.383838384,32.82907972,13.0847573,0,3.237170509,4.762677914,0.055866739
755,Exp 77,0,2,10,5.575757576,7.464646465,6.898989899,6.53030303,14,37.68686869,35.13131313,9,191.9191919,73.68686869,7,37.68686869,6.898989899,0,0,1.744314158,5.661168675,4.331300802,0.1,0.1,0
756,Exp 77,1,,,,,,,,,,,,,,37.68686869,6.898989899,0,0,3.468001,5.433068026,2.168375012,0.349459036,1.710980476,0
757,Exp 77,2,,,,,,,,,,,,,,37.68686869,6.898989899,5.575757576,7.464646465,5.332848381,3.717799759,0.08912405,0.269767106,2.827137252,0
758,Exp 77,3,,,,,,,,,,,,,,37.68686869,6.898989899,5.575757576,7.464646465,8.515329489,7.689710706,3.689061352,0.843698098,4.48711758,0
759,Exp 77,4,,,,,,,,,,,,,,37.68686869,6.898989899,5.575757576,7.464646465,12.13223443,11.36781711,6.151652709,1.289364814,6.008041764,0.013774283
760,Exp 77,5,,,,,,,,,,,,,,37.68686869,6.898989899,5.575757576,7.464646465,15.59984174,14.03247636,7.716406878,1.786524608,5.924179026,0.010301646
761,Exp 77,6,,,,,,,,,,,,,,37.68686869,6.898989899,5.575757576,7.464646465,19.78025841,16.22593667,9.014544882,2.467974673,7.357619908,0.017181261
762,Exp 77,7,,,,,,,,,,,,,,37.68686869,6.898989899,5.575757576,7.464646465,23.27292348,18.21198051,9.080633092,3.135540489,6.905280385,0.056863376
763,Exp 78,0,2,12,3.919191919,6.535353535,6.767676768,6.742424242,6,37.72727273,35.05050505,8,211.1111111,56.51515152,7,37.72727273,6.767676768,0,0,0.997401572,3.120176965,4.142285033,0.1,0.1,0
764,Exp 78,1,,,,,,,,,,,,,,37.72727273,6.767676768,0,0,1.893943048,1.873753575,3.151465152,0.243213732,1.157005659,0
765,Exp 78,2,,,,,,,,,,,,,,37.72727273,6.767676768,3.919191919,6.535353535,3.235923813,2.218271899,1.567712465,0.369690914,2.172866413,0.01345243
766,Exp 78,3,,,,,,,,,,,,,,37.72727273,6.767676768,3.919191919,6.535353535,4.938870208,4.674353196,5.741437089,0.634528788,2.922212137,0
767,Exp 78,4,,,,,,,,,,,,,,37.72727273,6.767676768,3.919191919,6.535353535,7.033853363,8.726065898,8.980477253,1.137148599,3.911857887,0.001687274
768,Exp 78,5,,,,,,,,,,,,,,37.72727273,6.767676768,3.919191919,6.535353535,9.090506986,11.01238291,12.38768605,1.780511734,4.86417673,0.003447198
769,Exp 78,6,,,,,,,,,,,,,,37.72727273,6.742424242,3.919191919,6.535353535,11.37586814,12.72221216,14.72320658,2.259866074,5.330398084,0.003613398
770,Exp 78,7,,,,,,,,,,,,,,37.72727273,6.742424242,3.919191919,6.535353535,13.03405027,14.7807178,17.0924482,3.030066822,4.865863322,0.012308081
771,Exp 79,0,2,10,2.101010101,6.737373737,7.404040404,6.601010101,11,36.49494949,35.75757576,10,220.2020202,73.18181818,7,36.49494949,7.404040404,0,0,0.493927596,5.141211475,5.217905483,0.1,0.1,0
772,Exp 79,1,,,,,,,,,,,,,,36.49494949,7.404040404,0,0,1.45699919,3.672626336,3.946795673,0.28625433,0.953785502,0
773,Exp 79,2,,,,,,,,,,,,,,36.49494949,7.404040404,2.101010101,6.737373737,3.734401338,3.247323296,1.434801396,0.439399374,2.257169601,0
774,Exp 79,3,,,,,,,,,,,,,,36.49494949,7.404040404,2.101010101,6.737373737,7.829713229,4.383278457,3.825094541,1.116947089,3.788509372,0
775,Exp 79,4,,,,,,,,,,,,,,36.49494949,7.404040404,2.101010101,6.737373737,12.95467793,3.815620728,3.442183121,1.509064751,4.872433567,0.015147327
776,Exp 79,5,,,,,,,,,,,,,,36.49494949,7.404040404,2.101010101,6.737373737,20.54496555,3.20807739,0.69961754,2.318012142,3.997124523,0.002820175
777,Exp 79,6,,,,,,,,,,,,,,36.49494949,7.404040404,2.101010101,6.737373737,26.50285424,0,0,2.84649363,2.855931779,0.018691951
778,Exp 79,7,,,,,,,,,,,,,,36.49494949,7.404040404,2.101010101,6.737373737,30.14541708,0,0,3.08936473,1.407475874,0.015349049
779,Exp 80,0,2,13,2.02020202,6.090909091,7.03030303,6.843434343,7,36.8989899,35.71717172,12,201.010101,50.45454545,14,36.8989899,7.03030303,0,0,1.809145356,6.03470859,5.934176758,0.1,0.1,0
780,Exp 80,1,,,,,,,,,,,,,,36.8989899,7.03030303,0,0,5.060023121,5.474604548,2.093808957,0.4789523,2.253433822,0
781,Exp 80,2,,,,,,,,,,,,,,36.8989899,7.03030303,2.02020202,6.090909091,7.130652226,3.238538475,0.273873598,0.658098545,3.371911686,0
782,Exp 80,3,,,,,,,,,,,,,,36.8989899,7.03030303,2.02020202,6.090909091,12.23773334,3.0049404,0.109413423,0.991613278,3.879708486,0.001033003
783,Exp 80,4,,,,,,,,,,,,,,36.8989899,7.03030303,2.02020202,6.090909091,17.13226736,2.093589502,0.105349204,1.201874826,3.306905728,0
784,Exp 80,5,,,,,,,,,,,,,,36.8989899,7.03030303,2.02020202,6.090909091,21.11067547,0.622383593,0.198709801,1.800003737,2.043441927,0.008130328
785,Exp 80,6,,,,,,,,,,,,,,36.8989899,7.03030303,2.02020202,6.090909091,26.24981183,0,0.051287611,2.163666804,0.805447587,0.022374358
786,Exp 80,7,,,,,,,,,,,,,,36.8989899,6.843434343,2.02020202,6.090909091,29.85578141,0.032989146,0,2.602099172,1.134239103,0.039225211
787,Exp 80,8,,,,,,,,,,,,,,36.8989899,6.843434343,2.02020202,6.090909091,34.92866962,0,0,3.014864755,1.026724815,0.055516763
788,Exp 80,9,,,,,,,,,,,,,,36.8989899,6.843434343,2.02020202,6.090909091,35.79560508,0.289869013,0.016516539,3.189683219,1.18167988,0.074988522
789,Exp 80,10,,,,,,,,,,,,,,36.8989899,6.843434343,2.02020202,6.090909091,40.18930719,0.029752964,0.064299539,3.357248954,0.550911243,0.112515233
790,Exp 80,11,,,,,,,,,,,,,,36.8989899,6.843434343,2.02020202,6.090909091,41.33660251,0,0.056687387,3.630271871,0.428029558,0.165354553
791,Exp 80,12,,,,,,,,,,,,,,35.71717172,6.843434343,2.02020202,6.090909091,46.15344888,0,0.011358396,3.951414656,0.80681868,0.220299744
792,Exp 80,13,,,,,,,,,,,,,,35.71717172,6.843434343,0,0,49.9559689,0.722029851,0,3.990250224,0.430196159,0.241755367
793,Exp 80,14,,,,,,,,,,,,,,35.71717172,6.843434343,0,0,49.12367497,0.052959186,0.021022487,4.101191097,0.462225914,0.273228553
794,Exp 81,0,1,10,3.757575758,6.95959596,7.393939394,6.611111111,7,36.63636364,35.65656566,10,152.5252525,65.1010101,10,36.63636364,7.393939394,0,0,0.255426973,5.29375467,5.619779947,0.1,0.1,0
795,Exp 81,1,,,,,,,,,,,,,,36.63636364,7.393939394,3.757575758,6.95959596,0.618813748,4.966392907,4.707014448,0.1041763,0.097910381,0
796,Exp 81,2,,,,,,,,,,,,,,36.63636364,7.393939394,3.757575758,6.95959596,1.427090447,8.058514187,10.88582362,0.550702335,0.742949882,0.003004758
797,Exp 81,3,,,,,,,,,,,,,,36.63636364,7.393939394,3.757575758,6.95959596,2.809488042,11.48286523,15.84555494,1.120042311,1.68578188,0
798,Exp 81,4,,,,,,,,,,,,,,36.63636364,7.393939394,3.757575758,6.95959596,4.383176178,14.12149486,19.76139228,1.952378148,3.225859346,0.006296366
799,Exp 81,5,,,,,,,,,,,,,,36.63636364,7.393939394,3.757575758,6.95959596,5.992806848,16.30816136,23.37772183,2.849009448,4.948515096,0
800,Exp 81,6,,,,,,,,,,,,,,36.63636364,7.393939394,3.757575758,6.95959596,7.161995264,19.87297244,27.50846116,3.810528092,5.153327503,0.017752727
801,Exp 81,7,,,,,,,,,,,,,,36.63636364,6.611111111,3.757575758,6.95959596,7.512747173,21.80459276,31.03092073,4.45201118,6.012215557,0.014393634
802,Exp 81,8,,,,,,,,,,,,,,36.63636364,6.611111111,3.757575758,6.95959596,5.992574026,24.89071093,36.31289767,5.619790374,6.473644615,0.027612303
803,Exp 81,9,,,,,,,,,,,,,,36.63636364,6.611111111,3.757575758,6.95959596,4.105184671,28.53320243,41.51069772,6.956311875,6.210734769,0.050187717
804,Exp 81,10,,,,,,,,,,,,,,35.65656566,6.611111111,0,0,2.052685977,31.26038349,45.75357869,7.875951296,6.727686395,0.11036773
805,Exp 82,0,2,12,2.303030303,7.080808081,7.272727273,6.136363636,13,37.66666667,35.67676768,7,171.7171717,39.34343434,10,37.66666667,7.272727273,0,0,0.371971551,4.955331925,4.156327589,0.1,0.1,0
806,Exp 82,1,,,,,,,,,,,,,,37.66666667,7.272727273,0,0,0.692335111,5.112025366,3.617942162,0.287833677,0,0.009902087
807,Exp 82,2,,,,,,,,,,,,,,37.66666667,7.272727273,2.303030303,7.080808081,1.313872701,4.721891709,3.032066943,0.330629471,1.053838501,0.003449107
808,Exp 82,3,,,,,,,,,,,,,,37.66666667,7.272727273,2.303030303,7.080808081,2.171765445,5.893631792,8.464860247,0.705292209,1.191595916,0
809,Exp 82,4,,,,,,,,,,,,,,37.66666667,7.272727273,2.303030303,7.080808081,3.310136717,8.906451151,14.24880649,1.148392947,2.62762973,0.001599513
810,Exp 82,5,,,,,,,,,,,,,,37.66666667,7.272727273,2.303030303,7.080808081,4.88585422,10.16110379,18.36825097,1.631085798,3.248929796,0
811,Exp 82,6,,,,,,,,,,,,,,37.66666667,7.272727273,2.303030303,7.080808081,6.047730186,9.950575336,22.53315966,2.646396707,4.090795238,0.016667426
812,Exp 82,7,,,,,,,,,,,,,,35.67676768,7.272727273,2.303030303,7.080808081,6.86340477,12.03438962,28.03912457,3.439110474,5.243759471,0.016560368
813,Exp 82,8,,,,,,,,,,,,,,35.67676768,7.272727273,2.303030303,7.080808081,8.057236396,12.98163967,30.8126982,4.200116475,6.033017054,0.004366748
814,Exp 82,9,,,,,,,,,,,,,,35.67676768,7.272727273,2.303030303,7.080808081,8.128844456,13.56665387,33.14756302,5.689529065,5.489070591,0.028281675
815,Exp 82,10,,,,,,,,,,,,,,35.67676768,7.272727273,2.303030303,7.080808081,7.584905741,14.63576132,37.06695565,6.839039205,6.050859601,0.025612497
816,Exp 83,0,3,10,2.626262626,6.393939394,7.02020202,6.823232323,6,36.83838384,35.01010101,13,169.6969697,45.4040404,9,36.83838384,7.02020202,0,0,1.638855182,5.449370711,4.807719911,0.1,0.1,0
817,Exp 83,1,,,,,,,,,,,,,,36.83838384,7.02020202,0,0,4.240239727,3.399071707,1.869136923,0.413851371,1.745677016,0
818,Exp 83,2,,,,,,,,,,,,,,36.83838384,7.02020202,0,0,5.839176698,4.024667012,0,0.519360361,2.3828209,0.006187172
819,Exp 83,3,,,,,,,,,,,,,,36.83838384,7.02020202,2.626262626,6.393939394,5.826541061,2.609053037,0,0.581532859,2.828398557,0
820,Exp 83,4,,,,,,,,,,,,,,36.83838384,7.02020202,2.626262626,6.393939394,11.08354604,3.48607465,0.77198499,0.721102271,4.469907818,0.011010441
821,Exp 83,5,,,,,,,,,,,,,,36.83838384,7.02020202,2.626262626,6.393939394,16.02935897,3.065147315,0,1.442245058,4.126110794,0.011645958
822,Exp 83,6,,,,,,,,,,,,,,36.83838384,6.823232323,2.626262626,6.393939394,21.05330316,2.946946926,0.221587438,1.835182795,3.195762132,0.013909802
823,Exp 83,7,,,,,,,,,,,,,,36.83838384,6.823232323,2.626262626,6.393939394,24.59875695,0.775488973,0.113509278,2.062833236,2.307412245,0.026576648
824,Exp 83,8,,,,,,,,,,,,,,36.83838384,6.823232323,2.626262626,6.393939394,29.38820109,0.544614518,0.008229941,2.520766459,1.630157784,0.030679614
825,Exp 83,9,,,,,,,,,,,,,,36.83838384,6.823232323,2.626262626,6.393939394,33.13260584,0,0.015569437,3.126184654,1.517243582,0.045992966
826,Exp 84,0,1,13,4.121212121,7,7.232323232,6.146464646,10,37.54545455,36.82828283,7,221.2121212,59.04040404,9,37.54545455,7.232323232,0,0,0.253423639,2.401008231,5.446351132,0.1,0.1,0
827,Exp 84,1,,,,,,,,,,,,,,37.54545455,7.232323232,4.121212121,7,0.601334478,1.79590295,4.873290796,0.186436388,0.491651588,0.003733702
